no,indicador,cve_ent,year,valor
1025,Porcentaje de personas en pobreza laboral,16,2017,41.5095
1025,Porcentaje de personas en pobreza laboral,17,2017,52.7376
1025,Porcentaje de personas en pobreza laboral,18,2017,32.8119
1025,Porcentaje de personas en pobreza laboral,19,2017,24.8701
1025,Porcentaje de personas en pobreza laboral,20,2017,66.6946
1025,Porcentaje de personas en pobreza laboral,21,2017,50.3125
1025,Porcentaje de personas en pobreza laboral,22,2017,42.0004
1025,Porcentaje de personas en pobreza laboral,23,2017,29.8562
1025,Porcentaje de personas en pobreza laboral,24,2017,47.811
1025,Porcentaje de personas en pobreza laboral,25,2017,26.7648
1025,Porcentaje de personas en pobreza laboral,26,2017,26.7871
1025,Porcentaje de personas en pobreza laboral,27,2017,51.4409
1025,Porcentaje de personas en pobreza laboral,28,2017,40.3063
1025,Porcentaje de personas en pobreza laboral,29,2017,48.0562
1025,Porcentaje de personas en pobreza laboral,30,2017,56.7971
1025,Porcentaje de personas en pobreza laboral,31,2017,41.1209
1025,Porcentaje de personas en pobreza laboral,32,2017,50.1721
1025,Porcentaje de personas en pobreza laboral,01,2018,36.0617
1025,Porcentaje de personas en pobreza laboral,02,2018,23.3557
1025,Porcentaje de personas en pobreza laboral,03,2018,19.2577
1025,Porcentaje de personas en pobreza laboral,04,2018,43.6088
1025,Porcentaje de personas en pobreza laboral,05,2018,28.5403
1025,Porcentaje de personas en pobreza laboral,06,2018,25.5494
1025,Porcentaje de personas en pobreza laboral,07,2018,71.8617
1025,Porcentaje de personas en pobreza laboral,08,2018,26.2692
1025,Porcentaje de personas en pobreza laboral,09,2018,32.5146
1025,Porcentaje de personas en pobreza laboral,10,2018,37.0427
1025,Porcentaje de personas en pobreza laboral,11,2018,33.5756
1025,Porcentaje de personas en pobreza laboral,12,2018,63.8029
1025,Porcentaje de personas en pobreza laboral,13,2018,47.3028
1025,Porcentaje de personas en pobreza laboral,14,2018,28.0611
1025,Porcentaje de personas en pobreza laboral,15,2018,38.3008
1025,Porcentaje de personas en pobreza laboral,16,2018,39.1269
1025,Porcentaje de personas en pobreza laboral,17,2018,55.7839
1025,Porcentaje de personas en pobreza laboral,18,2018,35.5208
1025,Porcentaje de personas en pobreza laboral,19,2018,25.4956
1025,Porcentaje de personas en pobreza laboral,20,2018,65.0948
1025,Porcentaje de personas en pobreza laboral,21,2018,47.8507
1025,Porcentaje de personas en pobreza laboral,22,2018,36.5649
1025,Porcentaje de personas en pobreza laboral,23,2018,26.6087
1025,Porcentaje de personas en pobreza laboral,24,2018,46.5422
1025,Porcentaje de personas en pobreza laboral,25,2018,27.9937
1025,Porcentaje de personas en pobreza laboral,26,2018,30.3
1025,Porcentaje de personas en pobreza laboral,27,2018,50.1545
1025,Porcentaje de personas en pobreza laboral,28,2018,36.4759
1025,Porcentaje de personas en pobreza laboral,29,2018,48.5241
1025,Porcentaje de personas en pobreza laboral,30,2018,54.4716
1025,Porcentaje de personas en pobreza laboral,31,2018,36.3259
1025,Porcentaje de personas en pobreza laboral,32,2018,51.8633
1025,Porcentaje de personas en pobreza laboral,01,2019,35.5899
1025,Porcentaje de personas en pobreza laboral,02,2019,20.689
1025,Porcentaje de personas en pobreza laboral,03,2019,18.122
1025,Porcentaje de personas en pobreza laboral,04,2019,41.5363
1025,Porcentaje de personas en pobreza laboral,05,2019,25.846
1025,Porcentaje de personas en pobreza laboral,06,2019,25.0297
1025,Porcentaje de personas en pobreza laboral,07,2019,67.5949
1025,Porcentaje de personas en pobreza laboral,08,2019,24.3603
1025,Porcentaje de personas en pobreza laboral,09,2019,31.7598
1025,Porcentaje de personas en pobreza laboral,10,2019,34.4904
1025,Porcentaje de personas en pobreza laboral,11,2019,33.9252
1025,Porcentaje de personas en pobreza laboral,12,2019,62.8021
1025,Porcentaje de personas en pobreza laboral,13,2019,52.7165
1025,Porcentaje de personas en pobreza laboral,14,2019,25.7906
1025,Porcentaje de personas en pobreza laboral,15,2019,38.345
1025,Porcentaje de personas en pobreza laboral,16,2019,37.3113
1025,Porcentaje de personas en pobreza laboral,17,2019,51.9332
1025,Porcentaje de personas en pobreza laboral,18,2019,35.8964
1025,Porcentaje de personas en pobreza laboral,19,2019,21.2035
1025,Porcentaje de personas en pobreza laboral,20,2019,62.1186
1025,Porcentaje de personas en pobreza laboral,21,2019,46.1523
1025,Porcentaje de personas en pobreza laboral,22,2019,36.9902
1025,Porcentaje de personas en pobreza laboral,23,2019,28.6157
1025,Porcentaje de personas en pobreza laboral,24,2019,45.7073
1025,Porcentaje de personas en pobreza laboral,25,2019,27.5254
1025,Porcentaje de personas en pobreza laboral,26,2019,26.5554
1025,Porcentaje de personas en pobreza laboral,27,2019,43.3935
1025,Porcentaje de personas en pobreza laboral,28,2019,33.7627
1025,Porcentaje de personas en pobreza laboral,29,2019,46.8806
1025,Porcentaje de personas en pobreza laboral,30,2019,51.7602
1025,Porcentaje de personas en pobreza laboral,31,2019,35.1645
1025,Porcentaje de personas en pobreza laboral,32,2019,47.2667
1025,Porcentaje de personas en pobreza laboral,01,2020,35.5088
1025,Porcentaje de personas en pobreza laboral,02,2020,25.8981
1025,Porcentaje de personas en pobreza laboral,03,2020,26.0891
1025,Porcentaje de personas en pobreza laboral,04,2020,43.8286
1025,Porcentaje de personas en pobreza laboral,05,2020,28.6318
1025,Porcentaje de personas en pobreza laboral,06,2020,30.4946
1025,Porcentaje de personas en pobreza laboral,07,2020,68.0697
1025,Porcentaje de personas en pobreza laboral,08,2020,28.523
1025,Porcentaje de personas en pobreza laboral,09,2020,41.85
1025,Porcentaje de personas en pobreza laboral,10,2020,38.8092
1025,Porcentaje de personas en pobreza laboral,11,2020,36.3763
1025,Porcentaje de personas en pobreza laboral,12,2020,59.0727
1025,Porcentaje de personas en pobreza laboral,13,2020,53.2807
1025,Porcentaje de personas en pobreza laboral,14,2020,26.0006
1025,Porcentaje de personas en pobreza laboral,15,2020,43.0004
1025,Porcentaje de personas en pobreza laboral,16,2020,36.7094
1025,Porcentaje de personas en pobreza laboral,17,2020,50.8804
1025,Porcentaje de personas en pobreza laboral,18,2020,33.1816
1025,Porcentaje de personas en pobreza laboral,19,2020,24.3272
1025,Porcentaje de personas en pobreza laboral,20,2020,58.5611
1025,Porcentaje de personas en pobreza laboral,21,2020,52.9112
1025,Porcentaje de personas en pobreza laboral,22,2020,36.9113
1025,Porcentaje de personas en pobreza laboral,23,2020,43.5487
1025,Porcentaje de personas en pobreza laboral,24,2020,45.0231
1025,Porcentaje de personas en pobreza laboral,25,2020,31.9859
1025,Porcentaje de personas en pobreza laboral,26,2020,30.9984
1025,Porcentaje de personas en pobreza laboral,27,2020,52.8792
1025,Porcentaje de personas en pobreza laboral,28,2020,35.5051
1025,Porcentaje de personas en pobreza laboral,29,2020,54.145
1025,Porcentaje de personas en pobreza laboral,30,2020,54.0492
1025,Porcentaje de personas en pobreza laboral,31,2020,38.5436
1025,Porcentaje de personas en pobreza laboral,32,2020,45.7439
1025,Porcentaje de personas en pobreza laboral,01,2021,34.8134
1025,Porcentaje de personas en pobreza laboral,02,2021,22.4211
1025,Porcentaje de personas en pobreza laboral,03,2021,15.5825
1025,Porcentaje de personas en pobreza laboral,04,2021,39.9243
1025,Porcentaje de personas en pobreza laboral,05,2021,26.9123
1025,Porcentaje de personas en pobreza laboral,06,2021,23.805
1025,Porcentaje de personas en pobreza laboral,07,2021,69.2824
1025,Porcentaje de personas en pobreza laboral,08,2021,25.9574
1025,Porcentaje de personas en pobreza laboral,09,2021,37.3833
1025,Porcentaje de personas en pobreza laboral,10,2021,36.7773
1025,Porcentaje de personas en pobreza laboral,11,2021,40.7501
1025,Porcentaje de personas en pobreza laboral,12,2021,63.8218
1025,Porcentaje de personas en pobreza laboral,13,2021,47.955
1025,Porcentaje de personas en pobreza laboral,14,2021,25.7455
1025,Porcentaje de personas en pobreza laboral,15,2021,38.6725
1025,Porcentaje de personas en pobreza laboral,16,2021,38.2596
1025,Porcentaje de personas en pobreza laboral,17,2021,51.207
1025,Porcentaje de personas en pobreza laboral,18,2021,30.6865
1025,Porcentaje de personas en pobreza laboral,19,2021,23.0982
1025,Porcentaje de personas en pobreza laboral,20,2021,63.9944
1025,Porcentaje de personas en pobreza laboral,21,2021,52.3617
1025,Porcentaje de personas en pobreza laboral,22,2021,38.006100000000004
1025,Porcentaje de personas en pobreza laboral,23,2021,30.1064
1025,Porcentaje de personas en pobreza laboral,24,2021,41.9536
1025,Porcentaje de personas en pobreza laboral,25,2021,29.6592
1025,Porcentaje de personas en pobreza laboral,26,2021,26.7895
1025,Porcentaje de personas en pobreza laboral,27,2021,45.5507
1025,Porcentaje de personas en pobreza laboral,28,2021,30.8891
1025,Porcentaje de personas en pobreza laboral,29,2021,50.6525
1025,Porcentaje de personas en pobreza laboral,30,2021,54.2014
1025,Porcentaje de personas en pobreza laboral,31,2021,38.5529
1025,Porcentaje de personas en pobreza laboral,32,2021,43.9856
1025,Porcentaje de personas en pobreza laboral,01,2022,39.8508369578
1025,Porcentaje de personas en pobreza laboral,02,2022,19.7770824523
1025,Porcentaje de personas en pobreza laboral,03,2022,15.7615001299
1025,Porcentaje de personas en pobreza laboral,04,2022,42.0239083663
1025,Porcentaje de personas en pobreza laboral,05,2022,23.2293816696
1025,Porcentaje de personas en pobreza laboral,06,2022,27.2104254783
1025,Porcentaje de personas en pobreza laboral,07,2022,68.8101202351
1025,Porcentaje de personas en pobreza laboral,08,2022,22.6447059553
1025,Porcentaje de personas en pobreza laboral,09,2022,31.3695033973
1025,Porcentaje de personas en pobreza laboral,10,2022,36.6763867669
1025,Porcentaje de personas en pobreza laboral,11,2022,37.8211707907
1025,Porcentaje de personas en pobreza laboral,12,2022,64.8445727522
1025,Porcentaje de personas en pobreza laboral,13,2022,41.9094461637
1025,Porcentaje de personas en pobreza laboral,14,2022,24.5391345779
1025,Porcentaje de personas en pobreza laboral,15,2022,37.1840035464
1025,Porcentaje de personas en pobreza laboral,16,2022,37.2647555097
1025,Porcentaje de personas en pobreza laboral,17,2022,46.9698817536
1025,Porcentaje de personas en pobreza laboral,18,2022,29.842894148
1025,Porcentaje de personas en pobreza laboral,19,2022,23.839679505
1025,Porcentaje de personas en pobreza laboral,20,2022,61.5625477842
1025,Porcentaje de personas en pobreza laboral,21,2022,45.5843502061
1025,Porcentaje de personas en pobreza laboral,22,2022,39.1265150696
1025,Porcentaje de personas en pobreza laboral,23,2022,25.61755116
1025,Porcentaje de personas en pobreza laboral,24,2022,42.5235763005
1025,Porcentaje de personas en pobreza laboral,25,2022,26.529192907
1025,Porcentaje de personas en pobreza laboral,26,2022,28.0834886367
1025,Porcentaje de personas en pobreza laboral,27,2022,42.9685173785
1025,Porcentaje de personas en pobreza laboral,28,2022,32.8377553587
1025,Porcentaje de personas en pobreza laboral,29,2022,47.8308370249
1025,Porcentaje de personas en pobreza laboral,30,2022,50.8522310099
1025,Porcentaje de personas en pobreza laboral,31,2022,34.6192538519
1025,Porcentaje de personas en pobreza laboral,32,2022,53.0822071923
1025,Porcentaje de personas en pobreza laboral,01,2023,40.0521876599
1025,Porcentaje de personas en pobreza laboral,02,2023,21.0964758045
1025,Porcentaje de personas en pobreza laboral,03,2023,15.1037811995
1025,Porcentaje de personas en pobreza laboral,04,2023,37.1019725548
1025,Porcentaje de personas en pobreza laboral,05,2023,24.9545998647
1025,Porcentaje de personas en pobreza laboral,06,2023,25.048571621700003
1025,Porcentaje de personas en pobreza laboral,07,2023,63.9235948822
1025,Porcentaje de personas en pobreza laboral,08,2023,22.3276490625
1025,Porcentaje de personas en pobreza laboral,09,2023,30.5634921966
1025,Porcentaje de personas en pobreza laboral,10,2023,35.9725415957
1025,Porcentaje de personas en pobreza laboral,11,2023,39.5494569039
1025,Porcentaje de personas en pobreza laboral,12,2023,62.0512056133
1025,Porcentaje de personas en pobreza laboral,13,2023,45.2358025485
1025,Porcentaje de personas en pobreza laboral,14,2023,22.0259949857
1025,Porcentaje de personas en pobreza laboral,15,2023,34.6971121635
1025,Porcentaje de personas en pobreza laboral,16,2023,36.758376604
1025,Porcentaje de personas en pobreza laboral,17,2023,46.3341699639
1025,Porcentaje de personas en pobreza laboral,18,2023,27.3106030506
1025,Porcentaje de personas en pobreza laboral,19,2023,24.9335519449
1025,Porcentaje de personas en pobreza laboral,20,2023,58.7131730262
1025,Porcentaje de personas en pobreza laboral,21,2023,43.3016549439
1025,Porcentaje de personas en pobreza laboral,22,2023,39.0224966385
1025,Porcentaje de personas en pobreza laboral,23,2023,23.283969252
1025,Porcentaje de personas en pobreza laboral,24,2023,35.524934291200005
1025,Porcentaje de personas en pobreza laboral,25,2023,24.8396215244
1025,Porcentaje de personas en pobreza laboral,26,2023,26.3140442925
1025,Porcentaje de personas en pobreza laboral,27,2023,43.3803630134
1025,Porcentaje de personas en pobreza laboral,28,2023,28.4231155798
1025,Porcentaje de personas en pobreza laboral,29,2023,45.1473105762
1025,Porcentaje de personas en pobreza laboral,30,2023,51.4801355565
1025,Porcentaje de personas en pobreza laboral,31,2023,32.1707458509
1025,Porcentaje de personas en pobreza laboral,32,2023,50.9712462177
1025,Porcentaje de personas en pobreza laboral,01,2024,35.885580005657
1025,Porcentaje de personas en pobreza laboral,02,2024,20.648082017657
1025,Porcentaje de personas en pobreza laboral,03,2024,13.1626183554002
1025,Porcentaje de personas en pobreza laboral,04,2024,34.8323933146473
1025,Porcentaje de personas en pobreza laboral,05,2024,24.4482479055943
1025,Porcentaje de personas en pobreza laboral,06,2024,22.4678475399273
1025,Porcentaje de personas en pobreza laboral,07,2024,62.2237537377946
1025,Porcentaje de personas en pobreza laboral,08,2024,20.8261905703214
1025,Porcentaje de personas en pobreza laboral,09,2024,22.3026189443375
1025,Porcentaje de personas en pobreza laboral,10,2024,28.9770241729501
1025,Porcentaje de personas en pobreza laboral,11,2024,37.0691147837577
1025,Porcentaje de personas en pobreza laboral,12,2024,57.2420038678726
1025,Porcentaje de personas en pobreza laboral,13,2024,41.0136634888291
1025,Porcentaje de personas en pobreza laboral,14,2024,24.9242659477511
1025,Porcentaje de personas en pobreza laboral,15,2024,33.1738611757431
1025,Porcentaje de personas en pobreza laboral,16,2024,33.3585363247457
1025,Porcentaje de personas en pobreza laboral,17,2024,48.6800341183803
1025,Porcentaje de personas en pobreza laboral,18,2024,27.9487779227988
1025,Porcentaje de personas en pobreza laboral,19,2024,20.3615779186885
1025,Porcentaje de personas en pobreza laboral,20,2024,60.1126595574944
1025,Porcentaje de personas en pobreza laboral,21,2024,43.0889627897553
1025,Porcentaje de personas en pobreza laboral,22,2024,33.1926573903311
1025,Porcentaje de personas en pobreza laboral,23,2024,20.1100034576177
1025,Porcentaje de personas en pobreza laboral,24,2024,41.1269664857924
1025,Porcentaje de personas en pobreza laboral,25,2024,27.2968974734246
1025,Porcentaje de personas en pobreza laboral,26,2024,25.6777244893973
1025,Porcentaje de personas en pobreza laboral,27,2024,41.9583283094817
1025,Porcentaje de personas en pobreza laboral,28,2024,29.4999886721491
1025,Porcentaje de personas en pobreza laboral,29,2024,42.3018815763623
1025,Porcentaje de personas en pobreza laboral,30,2024,51.937952500393
1025,Porcentaje de personas en pobreza laboral,31,2024,26.0915761167845
1025,Porcentaje de personas en pobreza laboral,32,2024,44.7596757803435
1047,Porcentaje de hogares con internet,01,2015,40.3
1047,Porcentaje de hogares con internet,02,2015,56.5
1047,Porcentaje de hogares con internet,03,2015,57.7
1047,Porcentaje de hogares con internet,04,2015,40.2
1047,Porcentaje de hogares con internet,05,2015,41
1047,Porcentaje de hogares con internet,06,2015,47.8
1047,Porcentaje de hogares con internet,07,2015,13.1
1047,Porcentaje de hogares con internet,08,2015,41.8
1047,Porcentaje de hogares con internet,09,2015,63.1
1047,Porcentaje de hogares con internet,10,2015,28.2
1047,Porcentaje de hogares con internet,11,2015,36.3
1047,Porcentaje de hogares con internet,12,2015,21.7
1047,Porcentaje de hogares con internet,13,2015,31.8
1047,Porcentaje de hogares con internet,14,2015,47.4
1047,Porcentaje de hogares con internet,15,2015,40.9
